id.exposure	id.outcome	outcome	exposure	method	nsnp	beta	SE	P_value	Cochran_Q	Q_df	Q_P	gene_symbol	assay_target_ID	UniProt_ID	normalization	method_role	n_clumped	CI_lower	CI_upper	OR	OR_CI_lower	OR_CI_upper	Egger_intercept	Egger_intercept_SE	Egger_intercept_P	mean_F	min_F	beta_status	exclusion_reason	beta_source	instrument_scope	inference_role	planned_tests_per_outcome	planned_global_beta_tests	P_FDR_within_outcome	P_Bonferroni_within_outcome	P_FDR_global_36	P_Bonferroni_global_36	minus_log10_P	P_value_display	P_FDR_global_planned	P_Bonferroni_global_planned
"8874_53"	"AD"	"AD"	"8874_53"	"Weighted median"	9	-0.0821208383505094	0.0405954803234549	0.0430828458566808	NA	NA	NA	"CLN5"	"8874_53"	"O75503"	"smp"	"sensitivity"	10	-0.161687979784481	-0.00255369691653767	0.921160640438382	0.850706600790504	0.997449560993605	0.0205010333559066	0.00824124493448742	0.0417421456601115	156.610844478627	43.288512519091	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	1.36569561691	"4.308e-02"	NA	NA
"8874_53"	"any_AMD"	"any_AMD"	"8874_53"	"Inverse variance weighted"	9	-0.364546574875289	0.629665773659206	0.562621223151751	1706.56474201118	8	0	"CLN5"	"8874_53"	"O75503"	"smp"	"primary"	10	-1.59869149124733	0.869598341496754	0.694511488453216	0.202160874274118	2.38595232299732	-0.295351222789973	0.119281662448601	0.0424530134223264	156.610844478627	43.288512519091	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	0.723370144052252	1	0.72463637780247	1	0.249783889440906	"5.626e-01"	0.72463637780247	1
"8874_53"	"any_AMD"	"any_AMD"	"8874_53"	"MR Egger"	9	1.05603859590744	0.75545431502634	0.16214746830161	909.75308718789	7	3.75987147639994e-192	"CLN5"	"8874_53"	"O75503"	"smp"	"sensitivity"	10	-0.424651861544191	2.53672905335906	2.87495952505201	0.653997427156469	12.6382642002501	-0.295351222789973	0.119281662448601	0.0424530134223264	156.610844478627	43.288512519091	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	0.790089827818787	"1.621e-01"	NA	NA
"8874_53"	"any_AMD"	"any_AMD"	"8874_53"	"Weighted median"	9	0.0657958795540913	0.053714534778904	0.220606264731857	NA	NA	NA	"CLN5"	"8874_53"	"O75503"	"smp"	"sensitivity"	10	-0.0394846086125607	0.171076367720743	1.06800869250456	0.961284749382754	1.18658136207581	-0.295351222789973	0.119281662448601	0.0424530134223264	156.610844478627	43.288512519091	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	0.656382158714304	"2.206e-01"	NA	NA
"8874_53"	"dry_AMD"	"dry_AMD"	"8874_53"	"Inverse variance weighted"	9	-0.405849534806093	0.629523139049174	0.519125768695327	1219.93230277153	8	4.73118575782781e-258	"CLN5"	"8874_53"	"O75503"	"smp"	"primary"	10	-1.63971488734247	0.828015817730287	0.666410431456364	0.19403535634125	2.28877288927083	-0.288679231730099	0.121203052848854	0.0487542231722874	156.610844478627	43.288512519091	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	0.778688653042991	1	0.72463637780247	1	0.284727412800165	"5.191e-01"	0.72463637780247	1
"8874_53"	"dry_AMD"	"dry_AMD"	"8874_53"	"MR Egger"	9	0.984061262901762	0.768578504941779	0.200416685019372	673.842322351719	7	3.00239803145157e-141	"CLN5"	"8874_53"	"O75503"	"smp"	"sensitivity"	10	-0.522352606784124	2.49047513258765	2.67529930257445	0.59312351887016	12.0670081874162	-0.288679231730099	0.121203052848854	0.0487542231722874	156.610844478627	43.288512519091	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	0.698066125568236	"2.004e-01"	NA	NA
"8874_53"	"dry_AMD"	"dry_AMD"	"8874_53"	"Weighted median"	9	0.0109152610992755	0.0618293052099174	0.859870799526218	NA	NA	NA	"CLN5"	"8874_53"	"O75503"	"smp"	"sensitivity"	10	-0.110270177112163	0.132100699310714	1.01097504990048	0.89559213410994	1.14122323387425	-0.288679231730099	0.121203052848854	0.0487542231722874	156.610844478627	43.288512519091	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	0.0655667990681929	"8.599e-01"	NA	NA
"8874_53"	"wet_AMD"	"wet_AMD"	"8874_53"	"Inverse variance weighted"	9	-0.391311400894166	0.674073027391261	0.561565476696857	1105.98658685399	8	1.95177907118521e-233	"CLN5"	"8874_53"	"O75503"	"smp"	"primary"	10	-1.71249453458104	0.929871732792706	0.676169563444965	0.180415178912316	2.53418410405236	-0.332016966182742	0.120823768811462	0.0285886185018259	156.610844478627	43.288512519091	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	0.631761161283964	1	0.72463637780247	1	0.250599599134862	"5.616e-01"	0.72463637780247	1
"8874_53"	"wet_AMD"	"wet_AMD"	"8874_53"	"MR Egger"	9	1.20919828923629	0.767491011848824	0.115136210203853	532.04599876964	7	1.02916784499862e-110	"CLN5"	"8874_53"	"O75503"	"smp"	"sensitivity"	10	-0.295084093987405	2.71348067245999	3.35079720522881	0.744468979468486	15.0816786464163	-0.332016966182742	0.120823768811462	0.0285886185018259	156.610844478627	43.288512519091	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	0.938788069779633	"1.151e-01"	NA	NA
"8874_53"	"wet_AMD"	"wet_AMD"	"8874_53"	"Weighted median"	9	0.120575426278767	0.0688702409444908	0.0799868509252735	NA	NA	NA	"CLN5"	"8874_53"	"O75503"	"smp"	"sensitivity"	10	-0.0144102459724349	0.255561098529969	1.1281458295986	0.985693084686529	1.29118590016837	-0.332016966182742	0.120823768811462	0.0285886185018259	156.610844478627	43.288512519091	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	1.09698140100745	"7.999e-02"	NA	NA
